更新时间,#genre#
CCTV3,http://60.223.72.133:8002/rtp/226.0.2.208:9576$IPV4『线路67』
CCTV3,http://60.223.72.133:8004/rtp/226.0.2.208:9576$IPV4『线路68』
CCTV3,http://171.38.145.218:8088/tsfile/live/0003_1.m3u8$IPV4『线路69』
CCTV3,http://116.117.104.242:8096/tsfile/live/0003_1.m3u8$IPV4『线路70』
CCTV3,http://182.123.74.89:8090/hls/3/index.m3u8$IPV4『线路71』
CCTV3,http://222.76.2.158:4022/rtp/239.61.3.34:9722$IPV4『线路72』
CCTV3,http://27.11.53.45:8008/udp/225.0.4.142:7980$IPV4『线路73』
CCTV3,http://27.11.53.45:8010/udp/225.0.4.142:7980$IPV4『线路74』
CCTV3,http://27.11.53.45:8009/udp/225.0.4.142:7980$IPV4『线路75』
CCTV3,http://106.116.2.41:8890/rtp/239.254.201.152:7205$IPV4『线路76』
CCTV3,http://113.251.228.172:7788/rtp/235.254.198.53:1488$IPV4『线路77』
CCTV3,http://123.113.237.36:8012/rtp/239.3.1.172:8001$IPV4『线路78』
CCTV3,http://111.225.93.152:33333/hls/5/index.m3u8$IPV4『线路79』
CCTV3,http://111.225.93.152:33333/hls/6/index.m3u8$IPV4『线路80』
CCTV4,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000002000031664/1.m3u8$IPV6『线路1』
CCTV4,http://[2409:8087:74d9:21::6]:80/000000001000PLTV/88888888/224/3221226539/index.m3u8$IPV6『线路2』
CCTV4,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010017/1.m3u8$IPV6『线路3』
CCTV4,http://[2409:8087:74d9:21::6]:80/270000001322/69900158041111100000002173/index.m3u8$IPV6『线路4』
CCTV4,http://[2409:8087:74d9:21::6]:80/000000001000PLTV/88888888/224/3221226652/index.m3u8$IPV6『线路5』
CCTV4,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226428/index.m3u8$IPV6『线路6』
CCTV4,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226007/index.m3u8$IPV6『线路7』
CCTV4,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226428/index.m3u8$IPV6『线路8』
CCTV4,http://[2409:8087:2801:22:100::48]/wh7f454c46tw3193074050_-1824934134/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236442/index.m3u8?icpid=88888888&RTS=1717809722&from=5&ocs=2_2409:8087:2801:22:100::7e_80&hms_devid=1641&online=1717809722&vqe=3$IPV6『线路9』
CCTV4,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226428/index.m3u8$IPV6『线路10』
CCTV4,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226428/index.m3u8$IPV6『线路11』
CCTV4,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226007/index.m3u8$IPV6『线路12』
CCTV4,http://[2409:8087:2801:22:100::48]/wh7f454c46tw3193074050_-1824934134/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236442/index.m3u8?icpid=88888888&RTS=1717809722&from=5&ocs=2_2409:8087:2801:22:100::7e_80&hms_devid=1641&online=1717809722&vqe=3$IPV6『线路13』
CCTV4,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN5000037BESTVSMGSMG/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUSpr1AVNI633ampcuzdN%2BfH0ZQXwaiVktPr6ILPKXqwOUC2ZXft7ZULN6h9qLQPFOTSlVTfophiKaMb8h1kPV74$IPV6『线路14』
CCTV4,http://[2409:8087:2001:20:2800:0:df6e:eb21]:80/PLTV/1/224/3221231032/1.m3u8$IPV6『线路15』
CCTV4,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010017/1.m3u8$IPV6『线路16』
CCTV4,http://[2409:8087:2001:20:2800:0:df6e:eb20]:80/PLTV/1/224/3221230948/1.m3u8$IPV6『线路17』
CCTV4,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN5000037BESTVSMGSMG/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUSpr1AVNI633ampcuzdN%2BfH0ZQXwaiVktPr6ILPKXqwOUC2ZXft7ZULN6h9qLQPFOTSlVTfophiKaMb8h1kPV74$IPV6『线路18』
CCTV4,http://[2409:8087:5e01:34::38]:6610/ZTE_CMS/00000001000000060000000000000485/index.m3u8?$IPV6『线路19』
CCTV4,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226007/index.m3u8?$IPV6『线路20』
CCTV4,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010017/1.m3u8?$IPV6『线路21』
CCTV4,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010017/index.m3u8$IPV6『线路22』
CCTV4,http://[2409:8087:5e00:24::1f]:6060/ZTE_CMS/00000001000000060000000000000485/index.m3u8$IPV6『线路23』
CCTV4,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000485/index.m3u8?IAS$IPV6『线路24』
CCTV4,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226007/index.m3u8$IPV6『线路25』
CCTV4,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226428/index.m3u8$IPV6『线路26』
CCTV4,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226428/index.m3u8$IPV6『线路27』
CCTV4,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000485/index.m3u8?IAS$IPV6『线路28』
CCTV4,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000485/index.m3u8?IAS$IPV6『线路29』
CCTV4,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000485/index.m3u8?key=tvbox6_com$IPV6『线路30』
CCTV4,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226428/index.m3u8$IPV6『线路31』
CCTV4,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/yinhe/88888888/8/3221226007/index.m3u8$IPV6『线路32』
CCTV4,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000485/index.m3u8?IAS$IPV6『线路33』
CCTV4,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000002000031664/1.m3u8$IPV6『线路34』
CCTV4,http://[2409:8087:74d9:21::6]:80/000000001000PLTV/88888888/224/3221226539/index.m3u8$IPV6『线路35』
CCTV4,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010017/1.m3u8$IPV6『线路36』
CCTV4,http://[2409:8087:74d9:21::6]:80/270000001322/69900158041111100000002173/index.m3u8$IPV6『线路37』
CCTV4,http://[2409:8087:74d9:21::6]:80/000000001000PLTV/88888888/224/3221226652/index.m3u8$IPV6『线路38』
CCTV4,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226428/index.m3u8$IPV6『线路39』
CCTV4,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226428/index.m3u8$IPV6『线路40』
CCTV4,http://111.178.101.205:9999/rtp/239.69.1.138:10466$IPV4『线路41』
CCTV4,http://121.63.2.11:18000/rtp/239.69.1.138:10466$IPV4『线路42』
CCTV4,http://171.83.136.213:8989/rtp/239.69.1.138:10466$IPV4『线路43』
CCTV4,http://221.233.101.41:777/rtp/239.69.1.138:10466$IPV4『线路44』
CCTV4,http://221.234.220.233:4022/rtp/239.69.1.138:10466$IPV4『线路45』
CCTV4,http://27.19.146.209:2701/rtp/239.69.1.138:10466$IPV4『线路46』
CCTV4,http://27.19.48.39:4022/rtp/239.69.1.138:10466$IPV4『线路47』
CCTV4,http://222.138.212.223:9999/rtp/225.1.5.31:1342$IPV4『线路48』
CCTV4,http://222.138.212.223:9999/rtp/225.1.5.30:1333$IPV4『线路49』
CCTV4,http://42.237.178.219:4000/rtp/225.1.5.30:1333$IPV4『线路50』
CCTV4,http://42.237.178.219:4000/rtp/225.1.5.31:1342$IPV4『线路51』
CCTV4,http://222.142.118.102:4000/rtp/225.1.5.30:1333$IPV4『线路52』
CCTV4,http://222.142.118.102:4000/rtp/225.1.5.31:1342$IPV4『线路53』
CCTV4,http://114.246.181.171:4022/rtp/239.3.1.105:8092$IPV4『线路54』
CCTV4,http://222.131.15.137:4000/rtp/239.3.1.105:8092$IPV4『线路55』
CCTV4,http://114.254.38.103:8887/rtp/239.3.1.105:8092$IPV4『线路56』
CCTV4,http://111.225.93.108:33333/hls/7/index.m3u8$IPV4『线路57』
CCTV4,http://111.225.93.108:33333/hls/8/index.m3u8$IPV4『线路58』
CCTV4,http://116.233.34.25:7777/tsfile/live/0004_1.m3u8$IPV4『线路59』
CCTV4,http://120.0.52.126:4022/rtp/239.253.92.251:6141$IPV4『线路60』
CCTV4,http://120.0.52.126:4022/rtp/239.253.93.193:6371$IPV4『线路61』
CCTV4,http://27.10.134.196:8003/udp/225.0.4.176:7980$IPV4『线路62』
CCTV4,http://27.10.134.196:8001/udp/225.0.4.176:7980$IPV4『线路63』
CCTV4,http://60.220.167.216:8085/rtp/226.0.2.156:9160$IPV4『线路64』
CCTV4,http://60.220.167.216:8084/rtp/226.0.2.156:9160$IPV4『线路65』
CCTV4,http://60.220.167.216:8082/rtp/226.0.2.156:9160$IPV4『线路66』
CCTV4,http://60.223.72.133:8002/rtp/226.0.2.156:9160$IPV4『线路67』
CCTV4,http://60.223.72.133:8004/rtp/226.0.2.156:9160$IPV4『线路68』
CCTV4,http://116.117.104.242:8096/tsfile/live/0004_1.m3u8$IPV4『线路69』
CCTV4,http://222.76.2.158:4022/rtp/239.61.2.206:9224$IPV4『线路70』
CCTV4,http://27.11.53.45:8008/udp/225.0.4.176:7980$IPV4『线路71』
CCTV4,http://27.11.53.45:8010/udp/225.0.4.176:7980$IPV4『线路72』
CCTV4,http://27.11.53.45:8009/udp/225.0.4.176:7980$IPV4『线路73』
CCTV4,http://106.116.2.41:8890/rtp/239.254.200.190:6307$IPV4『线路74』
CCTV4,http://106.116.2.41:8890/rtp/239.254.201.205:4220$IPV4『线路75』
CCTV4,http://106.116.2.41:8890/rtp/239.254.201.206:4220$IPV4『线路76』
CCTV4,http://113.251.228.172:7788/rtp/235.254.198.183:7980$IPV4『线路77』
CCTV4,http://123.113.237.36:8012/rtp/239.3.1.105:8092$IPV4『线路78』
CCTV4,http://123.113.237.36:8012/rtp/239.3.1.213:4220$IPV4『线路79』
CCTV4,http://123.113.237.36:8012/rtp/239.3.1.214:4220$IPV4『线路80』
CCTV5,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010145/1.m3u8$IPV6『线路1』
CCTV5,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010145/index.m3u8$IPV6『线路2』
CCTV5,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000004794/1.m3u8$IPV6『线路3』
CCTV5,http://[2409:8087:5e00:24::11]:6060/200000001898/460000089800010145/$IPV6『线路4』
CCTV5,http://[2409:8087:5e00:24::10]:6060/200000001898/460000089800010145/main.m3u8$IPV6『线路5』
CCTV5,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8$IPV6『线路6』
CCTV5,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226019/index.m3u8$IPV6『线路7』
CCTV5,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8$IPV6『线路8』
CCTV5,http://[2409:8087:2801:22:100::46]/wh7f454c46tw3324526922_-149553726/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236444/index.m3u8?icpid=88888888&RTS=1717809854&from=5&hms_devid=1638&online=1717809854&vqe=3$IPV6『线路9』
CCTV5,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010145/1.m3u8$IPV6『线路10』
CCTV5,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8$IPV6『线路11』
CCTV5,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226019/index.m3u8$IPV6『线路12』
CCTV5,http://[2409:8087:2801:22:100::46]/wh7f454c46tw3324526922_-149553726/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236444/index.m3u8?icpid=88888888&RTS=1717809854&from=5&hms_devid=1638&online=1717809854&vqe=3$IPV6『线路13』
CCTV5,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN638727e617ca0/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUSPTZ4CK5oLfjaEYe9dogNMSXw4ajlL%2FoUYC2RZQQDco6uQSifXBocz5ID6RePfIKQ4rFWiHjq%2FeZoDmrzW%2FKlw$IPV6『线路14』
CCTV5,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8$IPV6『线路15』
CCTV5,http://[2409:8087:2001:20:2800:0:df6e:eb22]/ott.mobaibox.com/PLTV/4/224/3221228502/index.m3u8$IPV6『线路16』
CCTV5,http://[2409:8087:2001:20:2800:0:df6e:eb21]:80/PLTV/1/224/3221230976/1.m3u8$IPV6『线路17』
CCTV5,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226019/index.m3u8?$IPV6『线路18』
CCTV5,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010145/1.m3u8?$IPV6『线路19』
CCTV5,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226019/index.m3u8$IPV6『线路20』
CCTV5,http://[2409:8087:5e00:24::1f]:6060/ZTE_CMS/00000001000000060000000000000376/index.m3u8$IPV6『线路21』
CCTV5,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010139/index.m3u8$IPV6『线路22』
CCTV5,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8$IPV6『线路23』
CCTV5,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010145/index.m3u8$IPV6『线路24』
CCTV5,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000461/index.m3u8?IAS$IPV6『线路25』
CCTV5,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN63872908d48f9/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUSBx06ZL9Bo6JOM%2BSTjxZRK254G1jtietGzDaHvFNRtjXOvFnbf%2BTao33JqYlfMYYn2z3agOn9gvNMT9KmBaR9o$IPV6『线路26』
CCTV5,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225603/index.m3u8$IPV6『线路27』
CCTV5,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN638727e617ca0/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUSPTZ4CK5oLfjaEYe9dogNMSXw4ajlL%2FoUYC2RZQQDco6uQSifXBocz5ID6RePfIKQ4rFWiHjq%2FeZoDmrzW%2FKlw$IPV6『线路28』
CCTV5,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010145/1.m3u8$IPV6『线路29』
CCTV5,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000461/index.m3u8?key=tvbox6_com$IPV6『线路30』
CCTV5,http://[2409:8087:1a0b:df::4019]/ottrrs.hl.chinamobile.com/PLTV/1/224/3221226469/index.m3u8$IPV6『线路31』
CCTV5,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226019/index.m3u8$IPV6『线路32』
CCTV5,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010139/1.m3u8$IPV6『线路33』
CCTV5,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8$IPV6『线路34』
CCTV5,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8$IPV6『线路35』
CCTV5,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226019/index.m3u8$IPV6『线路36』
CCTV5,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000461/index.m3u8?IAS$IPV6『线路37』
CCTV5,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000461/index.m3u8?IAS$IPV6『线路38』
CCTV5,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010145/1.m3u8$IPV6『线路39』
CCTV5,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010145/index.m3u8$IPV6『线路40』
CCTV5,http://111.178.101.205:9999/rtp/239.69.1.123:10376$IPV4『线路41』
CCTV5,http://171.83.136.213:8989/rtp/239.69.1.123:10376$IPV4『线路42』
CCTV5,http://121.63.2.11:18000/rtp/239.69.1.123:10376$IPV4『线路43』
CCTV5,http://221.233.101.41:777/rtp/239.69.1.123:10376$IPV4『线路44』
CCTV5,http://221.234.220.233:4022/rtp/239.69.1.123:10376$IPV4『线路45』
CCTV5,http://27.17.237.199:8088/rtp/239.69.1.123:10376$IPV4『线路46』
CCTV5,http://27.19.48.39:4022/rtp/239.69.1.123:10376$IPV4『线路47』
CCTV5,http://27.19.146.209:2701/rtp/239.69.1.123:10376$IPV4『线路48』
CCTV5,http://42.237.178.219:4000/rtp/225.1.4.159:1195$IPV4『线路49』
CCTV5,http://115.60.241.249:2000/rtp/225.1.4.159:1195$IPV4『线路50』
CCTV5,http://222.138.212.223:9999/rtp/225.1.4.159:1195$IPV4『线路51』
CCTV5,http://222.142.118.102:4000/rtp/225.1.4.159:1195$IPV4『线路52』
CCTV5,http://114.246.181.171:4022/rtp/239.3.1.173:8001$IPV4『线路53』
CCTV5,http://114.254.38.103:8887/rtp/239.3.1.173:8001$IPV4『线路54』
CCTV5,http://222.131.15.137:4000/rtp/239.3.1.173:8001$IPV4『线路55』
CCTV5,http://113.220.232.38:9999/tsfile/live/0005_1.m3u8$IPV4『线路56』
CCTV5,http://111.225.93.108:33333/hls/10/index.m3u8$IPV4『线路57』
CCTV5,http://111.225.93.108:33333/hls/33/index.m3u8$IPV4『线路58』
CCTV5,http://111.225.93.108:33333/hls/34/index.m3u8$IPV4『线路59』
CCTV5,http://111.225.93.108:33333/hls/9/index.m3u8$IPV4『线路60』
CCTV5,http://116.233.34.25:7777/tsfile/live/0005_1.m3u8$IPV4『线路61』
CCTV5,http://116.233.34.25:7777/tsfile/live/0016_1.m3u8$IPV4『线路62』
CCTV5,http://171.117.46.35:9999/tsfile/live/0005_1.m3u8$IPV4『线路63』
CCTV5,http://60.189.61.9:9999/udp/233.50.201.197:5140$IPV4『线路64』
CCTV5,http://60.189.61.9:9999/udp/233.50.201.197:5140$IPV4『线路65』
CCTV5,http://60.189.61.9:9999/udp/233.50.201.220:5140$IPV4『线路66』
CCTV5,http://60.189.61.9:9999/udp/233.50.201.220:5140$IPV4『线路67』
CCTV5,http://120.0.52.126:4022/rtp/239.253.92.181:6046$IPV4『线路68』
CCTV5,http://120.0.52.126:4022/rtp/239.253.92.82:8013$IPV4『线路69』
CCTV5,http://27.10.134.196:8003/udp/225.0.4.143:7980$IPV4『线路70』
CCTV5,http://27.10.134.196:8001/udp/225.0.4.143:7980$IPV4『线路71』
CCTV5,http://27.10.134.196:8001/udp/225.0.4.73:7980$IPV4『线路72』
CCTV5,http://60.220.167.216:8085/rtp/226.0.2.168:9256$IPV4『线路73』
CCTV5,http://60.220.167.216:8085/rtp/226.0.2.209:9584$IPV4『线路74』
CCTV5,http://60.220.167.216:8084/rtp/226.0.2.168:9256$IPV4『线路75』
CCTV5,http://60.220.167.216:8084/rtp/226.0.2.209:9584$IPV4『线路76』
CCTV5,http://60.220.167.216:8082/rtp/226.0.2.168:9256$IPV4『线路77』
CCTV5,http://60.220.167.216:8082/rtp/226.0.2.209:9584$IPV4『线路78』
CCTV5,http://60.223.72.133:8002/rtp/226.0.2.168:9256$IPV4『线路79』
CCTV5,http://60.223.72.133:8002/rtp/226.0.2.209:9584$IPV4『线路80』
CCTV5+,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000020505/1.m3u8$IPV6『线路1』
CCTV5+,http://[2409:8087:5e00:24::10]:6060/200000001898/460000089800010202/$IPV6『线路2』
CCTV5+,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000018504/$IPV6『线路3』
CCTV5+,http://[2409:8087:74d9:21::6]:80/270000001322/69900158041111100000002139/index.m3u8$IPV6『线路4』
CCTV5+,http://[2409:8087:74f1:21::8]:80/270000001322/69900158041111100000002139/1.m3u8$IPV6『线路5』
CCTV5+,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8$IPV6『线路6』
CCTV5+,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8$IPV6『线路7』
CCTV5+,http://[2409:8087:2801:22:100::48]/wh7f454c46tw3359668796_-828118494/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236306/index.m3u8?icpid=88888888&RTS=1717809889&from=5&hms_devid=1641&online=1717809889&vqe=3$IPV6『线路8』
CCTV5+,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010202/1.m3u8$IPV6『线路9』
CCTV5+,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8$IPV6『线路10』
CCTV5+,http://[2409:8087:2801:22:100::48]/wh7f454c46tw3359668796_-828118494/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236306/index.m3u8?icpid=88888888&RTS=1717809889&from=5&hms_devid=1641&online=1717809889&vqe=3$IPV6『线路11』
CCTV5+,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225603/index.m3u8?$IPV6『线路12』
CCTV5+,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010202/1.m3u8?$IPV6『线路13』
CCTV5+,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221225603/index.m3u8$IPV6『线路14』
CCTV5+,http://[2409:8087:5e00:24::1f]:6060/ZTE_CMS/00000001000000060000000000000132/index.m3u8$IPV6『线路15』
CCTV5+,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8$IPV6『线路16』
CCTV5+,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010202/index.m3u8$IPV6『线路17』
CCTV5+,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000132/index.m3u8?IAS$IPV6『线路18』
CCTV5+,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8$IPV6『线路19』
CCTV5+,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221225603/index.m3u8$IPV6『线路20』
CCTV5+,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8$IPV6『线路21』
CCTV5+,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000132/index.m3u8?key=tvbox6_com$IPV6『线路22』
CCTV5+,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000461/index.m3u8?IAS$IPV6『线路23』
CCTV5+,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000132/index.m3u8?IAS$IPV6『线路24』
CCTV5+,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000132/index.m3u8?IAS$IPV6『线路25』
CCTV5+,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000132/index.m3u8?IAS$IPV6『线路26』
CCTV5+,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000020505/1.m3u8$IPV6『线路27』
CCTV5+,http://[2409:8087:5e00:24::10]:6060/200000001898/460000089800010202/$IPV6『线路28』
CCTV5+,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000018504/$IPV6『线路29』
CCTV5+,http://[2409:8087:74d9:21::6]:80/270000001322/69900158041111100000002139/index.m3u8$IPV6『线路30』
CCTV5+,http://[2409:8087:74f1:21::8]:80/270000001322/69900158041111100000002139/1.m3u8$IPV6『线路31』
CCTV5+,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8$IPV6『线路32』
CCTV5+,http://[2409:8087:5e00:24::10]:6060/200000001898/460000089800010202/$IPV6『线路33』
CCTV5+,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010202/$IPV6『线路34』
CCTV5+,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000018504/$IPV6『线路35』
CCTV5+,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000018504/1.m3u8$IPV6『线路36』
CCTV5+,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010202/1.m3u8$IPV6『线路37』
CCTV5+,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225603/index.m3u8?$IPV6『线路38』
CCTV5+,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000020505/1.m3u8$IPV6『线路39』
CCTV5+,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221225603/index.m3u8$IPV6『线路40』
CCTV5+,http://111.178.101.205:9999/rtp/239.254.96.234:9484$IPV4『线路41』
CCTV5+,http://111.178.101.205:9999/rtp/239.69.1.12:9712$IPV4『线路42』
